t_bin,current_a,current_std,current_sigma_a,delta_f_hz,delta_f_sigma_hz,common_mode_hz,f_left_hz,f_right_hz,n
22850,510.8029673,0.07623243545042095,0.16274217675,45851214.035,13853.0975425,2870876926.0,2847951319.0,2893802533.0,4
22851,510.80769312,0.08413298156060152,0.1508150326,45851616.312,12837.823594,2870879063.6,2847953255.4,2893804871.6,5
22852,510.8673834833333,0.03132601156395713,0.1427224195,45856697.336666666,12148.956332333333,2870878735.6666665,2847950387.3333335,2893807084.1666665,6
22853,510.7981289,0.12694270548328096,0.1638368461666667,45850802.178333335,13946.27904,2870877161.1666665,2847951760.0,2893802562.3333335,6
22854,510.786668825,0.10488610988787621,0.11442927775,45849826.6625,9740.560058,2870877560.5,2847952647.0,2893802473.75,4
22855,510.72974883999996,0.0687852769164057,0.147037586,45844981.464,12516.2761342,2870876590.4,2847954099.8,2893799081.4,5
22856,510.81440824000003,0.08417885723321572,0.15305606160000002,45852187.922000006,13028.58664,2870877841.6,2847951747.8,2893803936.0,5
22857,510.8257891166666,0.07780690311935258,0.122148445,45853156.696666665,10397.6384825,2870877930.8333335,2847951352.3333335,2893804509.1666665,6
22858,510.81616565,0.05859493798537832,0.1062535615,45852337.5175,9044.61881,2870879844.75,2847953676.25,2893806013.75,4
22859,510.85156974,0.09163900148951444,0.1435401014,45855351.221999995,12218.55983,2870878650.6,2847950975.0,2893806326.4,5
22860,510.7807648333333,0.07046147005219144,0.14502392516666665,45849324.09833334,12344.867343333333,2870878121.1666665,2847953459.1666665,2893802783.3333335,6
22861,510.71960307999996,0.12570098211499234,0.1315115886,45844117.826,11194.657103599999,2870876425.2,2847954366.2,2893798484.2,5
22862,510.80711886,0.07399996870413988,0.15609896380000002,45851567.43,13287.607506,2870875466.6,2847949683.0,2893801250.4,5
22863,510.81136876,0.08225028352662642,0.1341821172,45851929.194,11421.980405999999,2870874970.4,2847949005.6,2893800934.6,5
22864,510.77939344,0.09743866903889675,0.1277929572,45849207.36,10878.116155,2870878221.0,2847953617.2,2893802824.6,5
22865,510.76945878,0.14385178211623809,0.1532841916,45848361.692,13048.005748,2870875066.4,2847950885.6,2893799247.4,5
22866,510.76287063999996,0.14685994280074613,0.1938798968,45847800.894,16503.632768,2870876826.2,2847952925.6,2893800726.6,5
22867,510.79722972,0.08722948303095847,0.14519615460000002,45850725.638,12359.528004,2870879820.0,2847954457.2,2893805182.8,5
22868,510.73878693333336,0.14208248657037903,0.16859748249999998,45845750.815,14351.518551666668,2870877894.8333335,2847955019.1666665,2893800770.0,6
22869,510.69333704999997,0.07779528827404515,0.17843668625,45841881.9875,15189.0608325,2870875636.0,2847954695.0,2893796577.0,4
22870,510.79259953999997,0.10354525769609857,0.184735512,45850331.504,15725.235566,2870878570.2,2847953404.2,2893803735.8,5
22871,510.80958395,0.07119047247547133,0.11798280183333333,45851777.26333333,10043.046573666667,2870876913.0,2847951024.5,2893802801.8333335,6
22872,510.7745979333333,0.045849241367893076,0.08911297833333333,45848799.15166666,7585.561449833333,2870876367.6666665,2847951968.3333335,2893800767.3333335,6
22873,510.6764015333333,0.03969426975676791,0.09329246433333334,45840440.379999995,7941.331708999999,2870874649.3333335,2847954429.0,2893794869.3333335,3
22874,510.7799032166667,0.10250676744070014,0.142484849,45849250.751666665,12128.733627833333,2870877787.1666665,2847953161.6666665,2893802412.3333335,6
22875,510.8039401666667,0.08266010169598673,0.1427636445,45851296.85166667,12152.465535666668,2870876388.8333335,2847950740.1666665,2893802037.1666665,6
22876,510.7808445333333,0.09159146089728959,0.11992678383333333,45849330.88166667,10208.524103,2870876955.8333335,2847952290.5,2893801621.3333335,6
22877,510.88331676666667,0.09342792258768921,0.179517759,45858053.623333335,15281.08492,2870878219.3333335,2847949192.3333335,2893807246.3333335,3
22878,510.79183498333333,0.08353153341192857,0.15025222883333333,45850266.419999994,12789.916071666667,2870874459.0,2847949326.0,2893799592.1666665,6
22879,510.7829975833333,0.08304463759007828,0.113596073,45849514.156666666,9669.635178,2870876694.6666665,2847951937.5,2893801451.8333335,6
22880,510.82394796,0.08720863116340193,0.08566509159999999,45852999.975999996,7292.067080600001,2870878232.6,2847951732.4,2893804732.6,5
22881,510.7938554666666,0.09281259879210874,0.100255543,45850438.413333334,8534.049655333334,2870879583.0,2847954364.0,2893804802.0,3
22882,510.8156752666667,0.12577954228239377,0.15929552033333333,45852295.77666667,13559.707915833334,2870878911.5,2847952763.5,2893805059.3333335,6
22883,510.82564507999996,0.05033529271921608,0.14033011639999998,45853144.438,11945.3164,2870877045.2,2847950472.8,2893803617.4,5
22884,510.81361971666666,0.11997519971598083,0.13383913583333332,45852120.803333335,11392.784836166667,2870875304.8333335,2847949244.5,2893801365.1666665,6
22885,510.6882880666667,0.031726260693063314,0.113131115,45841452.199999996,9630.056595666667,2870878871.3333335,2847958145.3333335,2893799597.6666665,3
22886,510.8181627833333,0.12659472526625412,0.12158294133333332,45852507.52,10349.501139666667,2870873758.1666665,2847947504.1666665,2893800011.6666665,6
22887,510.86226826,0.050282267165398804,0.1478120762,45856261.910000004,12582.203036,2870878442.6,2847950311.6,2893806573.4,5
22888,510.80734160000003,0.0903565031590746,0.135931053,45851586.39166667,11570.855047166668,2870875379.8333335,2847949586.6666665,2893801173.0,6
22889,510.81305225,0.19202266276656083,0.213971906,45852072.4975,18213.9242675,2870872033.0,2847945997.0,2893798069.25,4
22890,510.86222926666665,0.12827768676647242,0.203935647,45856258.593333334,17359.608078333335,2870878095.3333335,2847949966.3333335,2893806224.8333335,6
22891,510.8701067833333,0.09934662292103769,0.13879353166666666,45856929.15,11814.517717499999,2870878380.3333335,2847949915.5,2893806844.8333335,6
22892,510.85858351999997,0.08947976766575157,0.1106022972,45855948.254,9414.7961072,2870875392.8,2847947418.8,2893803367.2,5
22893,510.7591063666667,0.093787921633143,0.142853293,45847480.46666667,12160.096693333333,2870878117.3333335,2847954377.3333335,2893801857.6666665,3
22894,510.8526654166667,0.08855095083777728,0.14302210683333333,45855444.48833334,12174.466589333335,2870875179.6666665,2847947457.6666665,2893802901.8333335,6
22895,510.79850164,0.06793709737172518,0.13864908580000002,45850833.910000004,11802.2220644,2870873193.8,2847947777.2,2893798610.8,5
22896,510.8245944333333,0.08374117003262692,0.13252004433333334,45853055.004999995,11280.499834833332,2870874509.3333335,2847947981.8333335,2893801036.6666665,6
22897,510.866494425,0.09542262784782383,0.12073538525,45856621.6575,10277.3546535,2870876375.75,2847948065.25,2893804687.0,4
22898,510.7630796,0.11839662934169004,0.1314677808,45847818.68,11190.9280448,2870880466.8,2847956557.8,2893804376.4,5
22899,510.8163404,0.06989811510029408,0.11088034116666667,45852352.39333334,9438.464033999999,2870875520.8333335,2847949344.8333335,2893801697.1666665,6
22900,510.7914119,0.0240259100658058,0.1055314204,45850230.408,8983.148008799999,2870877863.4,2847952748.2,2893802978.2,5
22901,510.790473875,0.07208522460484025,0.12003042675,45850150.5575,10217.34650825,2870876321.25,2847951246.0,2893801396.5,4
22902,510.79667072,0.09459594311261671,0.14277507379999999,45850678.052,12153.4384056,2870879051.4,2847953712.4,2893804390.4,5
22903,510.82561405,0.10458174745509945,0.1350095965,45853141.794999994,11492.417915,2870876061.0,2847949490.0,2893802632.0,6
22904,510.85661653333335,0.12601302779176896,0.1698852253333333,45855780.82,14461.135046666668,2870875938.3333335,2847948048.0,2893803828.6666665,6
22905,510.82431560000003,0.05781292181315124,0.17630328399999998,45853031.27,15007.459283333332,2870874822.0,2847948306.6666665,2893801338.0,3
22906,510.86187954999997,0.06413465774393624,0.15560936966666666,45856228.821666665,13245.931811666667,2870875963.5,2847947849.1666665,2893804078.0,6
22907,510.85991906666663,0.13531213237745413,0.12315923633333332,45856061.94,10483.680049666667,2870881911.3333335,2847953880.5,2893809942.1666665,6
22908,510.84834474,0.06262952969141232,0.1418220528,45855076.7,12072.314416,2870877535.6,2847949997.6,2893805074.2,5
22909,510.85269316000006,0.0967735484199396,0.115164929,45855446.846,9803.180874599999,2870876990.6,2847949267.2,2893804714.0,5
22910,510.8282728666666,0.0924432656386718,0.0983126815,45853368.120000005,8368.667507166667,2870876618.3333335,2847949934.3333335,2893803302.5,6
22911,510.7838745666666,0.08464498065833743,0.12171183833333332,45849588.806666665,10360.473251000001,2870875230.1666665,2847950435.6666665,2893800024.5,6
22912,510.751742375,0.05328360854269323,0.1593320325,45846853.6175,13562.815900000001,2870873654.75,2847950228.0,2893797081.75,4
22913,510.77645122,0.07721687362796162,0.11525185040000001,45848956.910000004,9810.579886,2870876125.6,2847951647.6,2893800604.4,5
22914,510.81702594,0.16990489054367683,0.181384665,45852410.75,15440.001524000001,2870877135.0,2847950929.4,2893803340.2,5
22915,510.84131894999996,0.14715623756312315,0.15625899533333334,45854478.645,13301.229871666668,2870877745.1666665,2847950506.0,2893804984.6666665,6
22916,510.73514505,0.05012537297494222,0.12774340174999999,45845440.805,10873.897835,2870873360.5,2847950640.0,2893796080.75,4
22917,510.76995614,0.13589105171796473,0.1502243232,45848404.032,12787.54067,2870878063.2,2847953861.2,2893802265.2,5
22918,510.7960505666667,0.0726411188213718,0.124782399,45850625.26500001,10621.848494166667,2870875559.1666665,2847950246.5,2893800871.8333335,6
22919,510.81926004999997,0.0859895626113097,0.11541184616666667,45852600.923333324,9824.199196333333,2870877084.3333335,2847950783.8333335,2893803385.0,6
22920,510.80090705,0.053843663382341575,0.10966766625,45851038.665,9335.23751725,2870877153.0,2847951633.75,2893802672.5,4
22921,510.78131064,0.034185689020454005,0.0845724622,45849370.556,7199.059200000001,2870875182.0,2847950496.8,2893799867.2,5
22922,510.763791,0.10390087166741481,0.09492530483333333,45847879.23333333,8080.323946833334,2870879254.1666665,2847955314.6666665,2893803193.5,6
22923,510.79680748,0.09028546770830687,0.1117307658,45850689.694,9510.8546866,2870874801.4,2847949456.6,2893800146.4,5
22924,510.74282795,0.07972811670876007,0.12769572025,45846094.7975,10869.83902575,2870875367.25,2847952319.75,2893798414.25,4
22925,510.83941092000003,0.08680269355697126,0.1011170602,45854316.228,8607.384543799999,2870875964.6,2847948806.6,2893803123.0,5
22926,510.85874444999996,0.08764693748181256,0.14408609183333335,45855961.955000006,12265.036166666667,2870879102.5,2847951121.5,2893807083.5,6
22927,510.80153056,0.10624949957762328,0.1286526736,45851091.739999995,10951.297776000001,2870877466.8,2847951920.4,2893803012.6,5
22928,510.781926825,0.05775189698379988,0.13586287075,45849423.01,11565.051165,2870876008.0,2847951296.5,2893800719.5,4
22929,510.78067092000003,0.09330798008806745,0.1417034502,45849316.106,12062.218642,2870878691.6,2847954033.4,2893803349.6,5
22930,510.7808019,0.09989335818784625,0.12134384399999999,45849327.25,10329.148467666666,2870876661.0,2847951997.1666665,2893801324.5,6
22931,510.7527987833334,0.14263448606744297,0.15735813283333333,45846943.54333333,13394.791713333332,2870878331.0,2847954859.0,2893801802.6666665,6
22932,510.7014848666667,0.0678747773638922,0.163061151,45842575.550000004,13880.249576666667,2870874805.6666665,2847953518.0,2893796093.3333335,3
22933,510.77029593333333,0.06000177039915553,0.10492831316666666,45848432.955000006,8931.809701333334,2870878254.3333335,2847954037.8333335,2893802470.6666665,6
22934,510.79920861666665,0.10079662605545361,0.11321972983333334,45850894.09,9637.599734833333,2870875714.6666665,2847950267.5,2893801161.6666665,6
22935,510.84524794,0.09611630369640156,0.1281109868,45854813.088,10905.187756,2870877240.0,2847949833.6,2893804646.4,5
22936,510.804616175,0.1254604481127184,0.13430969925,45851354.3925,11432.840571749999,2870876713.25,2847951036.0,2893802390.5,4
22937,510.88890248333337,0.08362232801703227,0.108965448,45858529.095,9275.462642833334,2870876825.6666665,2847947561.1666665,2893806090.1666665,6
22938,510.78584406,0.027477611328930653,0.09213639579999999,45849756.456,7842.923722000001,2870875150.0,2847950271.8,2893800028.2,5
22939,510.89833246666666,0.05184124505915741,0.08197216716666667,45859331.803333335,6977.714380833334,2870877050.8333335,2847947385.1666665,2893806716.6666665,6
22940,510.861724875,0.1368990401592996,0.09305244274999999,45856215.66,7920.90036025,2870879215.25,2847951107.75,2893807323.5,4
22941,510.77871450000004,0.084911267923437,0.1540092224,45849149.568,13109.722514,2870876052.4,2847951477.6,2893800627.0,5
22942,510.82652585,0.1088146837019981,0.15223495783333332,45853219.41166667,12958.691843333334,2870875801.0,2847949191.3333335,2893802411.0,6
22943,510.83831594000003,0.06663863476514965,0.1894490394,45854223.019999996,16126.465012,2870879120.2,2847952008.8,2893806231.8,5
22944,510.8943741,0.0734556702521212,0.1292981645,45858994.8575,11006.24386,2870875857.0,2847946359.25,2893805354.0,4
22945,510.81395448333336,0.12691639885430825,0.1271580516666667,45852149.29833334,10824.071105833333,2870877317.6666665,2847951243.3333335,2893803392.5,6
22946,510.8041138833333,0.10928413619506042,0.13311624166666666,45851311.63999999,11331.249935166668,2870875211.1666665,2847949554.8333335,2893800866.6666665,6
22947,510.775005425,0.0831301768403873,0.18753188625,45848833.8375,15963.27126,2870877618.0,2847953201.0,2893802035.0,4
22948,510.75182524,0.08008702267280501,0.15166838119999998,45846860.674,12910.463167999998,2870876271.2,2847952840.8,2893799701.6,5
22949,510.8236170333333,0.08106100030234072,0.13784422233333335,45852971.806666665,11733.709693333332,2870879375.1666665,2847952889.1666665,2893805860.8333335,6
22950,510.8207928333333,0.0887090542311688,0.12517215833333334,45852731.39666667,10655.025964166665,2870876738.1666665,2847950372.6666665,2893803103.6666665,6
22951,510.83104636666667,0.1097089729280198,0.11726583566666667,45853604.21,9982.016295,2870880357.0,2847953554.6666665,2893807159.0,3
22952,510.87416103333334,0.05637734807073839,0.09885726683333333,45857274.26,8415.024225166666,2870877486.6666665,2847948849.5,2893806123.5,6
22953,510.7621689,0.07264198638214159,0.12819745916666667,45847741.153333336,10912.5485685,2870876506.0,2847952635.3333335,2893800376.3333335,6
22954,510.82461304,0.07822374247153306,0.13560557420000002,45853056.588,11543.149332,2870876797.2,2847950269.0,2893803325.6,5
22955,510.64885955,0.013172988729603279,0.17319837225,45838095.9275,14743.15999,2870878145.25,2847959097.5,2893797193.25,4
22956,510.7948297166667,0.13701548845276643,0.13482069966666665,45850521.343333334,11476.338467,2870875833.0,2847950572.1666665,2893801093.6666665,6
22957,510.74571205,0.0920151273750773,0.14521970716666668,45846340.30166667,12361.532870000001,2870875163.8333335,2847951994.0,2893798334.3333335,6
22958,510.75458531666663,0.09182612071869103,0.12454795949999999,45847095.61833333,10601.892285666667,2870878023.3333335,2847954475.5,2893801571.1666665,6
22959,510.77916005,0.07269052607109709,0.09493692025,45849187.4925,8081.31270425,2870876079.25,2847951485.5,2893800673.25,4
22960,510.73603821666666,0.050254391372212,0.08321457383333333,45845516.835,7083.471722333333,2870875311.6666665,2847952553.1666665,2893798070.0,6
22961,510.84128503333335,0.04607217837580418,0.0776710615,45854475.754999995,6611.5914965,2870878045.0,2847950807.1666665,2893805282.8333335,6
22962,510.74596940000004,0.10572766031566913,0.101334285,45846362.208,8625.875366,2870879177.6,2847955996.4,2893802358.6,5
22963,510.74106120000005,0.023628918621248118,0.096182899,45845944.403333336,8187.3740886666665,2870876965.0,2847953992.3333335,2893799937.0,3
22964,510.88407555000003,0.10057213196492562,0.147274742,45858118.21333333,12536.463538333332,2870878735.1666665,2847949676.0,2893807794.3333335,6
22965,510.8255882,0.1098996285776619,0.12753042566666667,45853139.596666664,10855.768687666667,2870882055.8333335,2847955486.0,2893808625.5,6
22966,510.77350878,0.11401453034696549,0.1399071406,45848706.44,11909.311412,2870875248.8,2847950895.6,2893799602.0,5
22967,510.783815275,0.12093072843305314,0.1623301195,45849583.76,13818.022014999999,2870875018.25,2847950226.5,2893799809.75,4
22968,510.78000480000003,0.07321408694192152,0.1396792564,45849259.401999995,11889.913253,2870875367.8,2847950738.2,2893799997.6,5
22969,510.8603535166667,0.051066843698873404,0.09425688983333334,45856098.919999994,8023.4264754999995,2870879021.5,2847950972.0,2893807071.0,6
22970,510.84208681999996,0.09794167192967053,0.1349972382,45854544.008,11491.365952,2870875380.0,2847948108.0,2893802651.8,5
22971,510.80617008,0.0702102457713961,0.135650752,45851486.67,11546.994986,2870876391.8,2847950648.6,2893802135.0,5
22972,510.7779255333333,0.03974116999254145,0.10604635483333334,45849082.40833333,9026.980758333333,2870877399.3333335,2847952858.1666665,2893801940.6666665,6
22973,510.89001500000006,0.06858127106980245,0.1095720634,45858623.8,9327.0995472,2870877955.6,2847948643.8,2893807267.6,5
22974,510.791030125,0.059877454623848345,0.1328564445,45850197.9125,11309.135219,2870874841.75,2847949743.0,2893799940.75,4
22975,510.81712504999996,0.07903684501710034,0.093109709,45852419.18666667,7925.775026333334,2870877304.8333335,2847951095.3333335,2893803514.3333335,6
22976,510.76768185,0.06974002745093838,0.09544587683333333,45848210.43666667,8124.636573666667,2870875664.8333335,2847951559.6666665,2893799770.1666665,6
22977,510.83392416,0.10825897334088815,0.13980358939999998,45853849.174,11900.4968408,2870879785.8,2847952861.0,2893806710.2,5
22978,510.7593702,0.09172456523546593,0.154132672,45847502.92,13120.230922499999,2870874441.5,2847950690.0,2893798192.75,4
22979,510.79756918333334,0.1025920376599062,0.13793585633333333,45850754.531666666,11741.509848333333,2870878833.1666665,2847953455.8333335,2893804210.5,6
22980,510.85252019999996,0.06714735535019258,0.1333141892,45855432.128,11348.099821599999,2870875692.6,2847947976.8,2893803408.8,5
22981,510.80900103333335,0.05691569805969394,0.1022837695,45851727.64666667,8706.698303666666,2870875792.6666665,2847949928.6666665,2893801656.3333335,6
22982,510.74906715,0.11284748775847483,0.113270859,45846625.894999996,9641.9520175,2870878678.5,2847955365.25,2893801991.0,4
22983,510.7884573,0.04444137007219414,0.0922513752,45849978.904,7852.7111092,2870877272.6,2847952283.2,2893802262.0,5
22984,510.82184098,0.04842874376244091,0.0897599608,45852820.622,7640.6345098,2870879559.4,2847953148.6,2893805969.4,5
22985,510.76182001666666,0.07133119718954961,0.08338948,45847711.458333336,7098.36026,2870877053.1666665,2847953197.1666665,2893800908.6666665,6
22986,510.7688378666667,0.07410658266425595,0.11800414033333333,45848308.839999996,10044.862972333334,2870876904.3333335,2847952749.6666665,2893801058.6666665,3
22987,510.7830979666667,0.11647190039669814,0.14933860633333332,45849522.699999996,12712.145815000002,2870878086.0,2847953324.5,2893802847.0,6
22988,510.74299608,0.14100484041793115,0.1294468444,45846109.11,11018.89994,2870876192.8,2847953138.8,2893799247.2,5
22989,510.71707934999995,0.08844603772874705,0.13125434033333333,45843903.0,11172.759372499999,2870875810.1666665,2847953858.6666665,2893797761.6666665,6
22990,510.7493655,0.067674005378639,0.14070884,45846651.29,11977.554436666667,2870876045.3333335,2847952719.6666665,2893799371.0,3
22991,510.67978339999996,0.07666769250847957,0.14669882983333335,45840728.25833333,12487.440188666667,2870877702.1666665,2847957338.0,2893798066.1666665,6
22992,510.72713331666665,0.05611225232886645,0.15370531433333334,45844758.82333333,13083.852956666668,2870879646.1666665,2847957266.5,2893802025.5,6
22993,510.80604611999996,0.15150361664711431,0.12062441559999999,45851476.118,10267.9085994,2870878034.6,2847952296.6,2893803772.8,5
22994,510.8557137,0.04327387241211604,0.15739627625,45855703.965,13398.038585,2870879374.5,2847951522.5,2893807226.5,4
22995,510.7991063333333,0.07231313721056866,0.13263507266666666,45850885.379999995,11290.2914,2870878145.3333335,2847952702.8333335,2893803588.3333335,6
22996,510.7600267199999,0.10011834192597353,0.1092139304,45847558.81,9296.6141856,2870878579.4,2847954799.8,2893802358.8,5
22997,510.7868502333333,0.04910472337189794,0.11359770516666667,45849842.10333333,9669.774107,2870876787.6666665,2847951866.8333335,2893801708.8333335,6
22998,510.72962376666663,0.08579681331102273,0.10705695900000001,45844970.82,9113.006368,2870877916.6666665,2847955431.3333335,2893800402.0,3
22999,510.7394497333333,0.07740279300292477,0.1543877485,45845807.23166666,13141.943796666666,2870878905.1666665,2847956001.5,2893801808.6666665,6
23000,510.7831117166667,0.07673496712846045,0.10830306816666667,45849523.86833333,9219.078896166668,2870877641.0,2847952878.6666665,2893802402.5,6
23001,510.8130161166667,0.074983934690369,0.13943188733333334,45852069.42333334,11868.856449500001,2870877475.8333335,2847951441.3333335,2893803510.8333335,6
23002,510.79061913333334,0.038066127015676285,0.09947483266666667,45850162.92333334,8467.593257666667,2870879828.6666665,2847954747.6666665,2893804910.0,3
23003,510.7137075666667,0.05232529659438414,0.12637941716666665,45843615.98333333,10757.791409666666,2870876221.5,2847954413.3333335,2893798029.3333335,6
23004,510.79930914,0.07365661304772914,0.1733815726,45850902.642,14758.754524,2870877128.6,2847951677.0,2893802579.8,5
23005,510.85789223333336,0.04597463060431816,0.12327525266666667,45855889.406666666,10493.555717000001,2870877004.1666665,2847949059.1666665,2893804948.6666665,6
23006,510.86078514999997,0.03974850249979383,0.08295217425,45856135.665,7061.135486249999,2870876481.0,2847948413.25,2893804548.75,4
23007,510.80856611666667,0.09355094865243761,0.10028806833333333,45851690.623333335,8536.8182975,2870877420.8333335,2847951575.6666665,2893803266.1666665,6
23008,510.80123291999996,0.08251883656384928,0.0933681824,45851066.4,7947.7770703999995,2870878237.0,2847952703.6,2893803770.2,5
23009,510.76915965999996,0.09799150822784626,0.12630394579999998,45848336.228,10751.367058400001,2870876365.6,2847952197.2,2893800533.6,5
23010,510.77108962,0.06828740127812763,0.0862893142,45848500.514,7345.2027734,2870876893.0,2847952643.2,2893801143.4,5
23011,510.74218308,0.08000336221241146,0.1028860716,45846039.904,8757.9680556,2870876701.4,2847953681.4,2893799721.2,5
23012,510.71469655000004,0.09907392519163825,0.12479604716666666,45843700.166666664,10623.0102675,2870877678.3333335,2847955828.1666665,2893799528.1666665,6
23013,510.768544475,0.09647201343459333,0.14606124075000002,45848283.8675,12433.16671,2870880655.5,2847956513.75,2893804797.25,4
23014,510.76277224000006,0.11777265178991503,0.12628842540000002,45847792.515999995,10750.045936999999,2870876379.6,2847952483.2,2893800276.0,5
23015,510.70678072,0.15008767964979927,0.1713922218,45843026.35,14589.415046,2870878560.6,2847957047.6,2893800073.8,5
23016,510.78444516666667,0.11604784625766795,0.18569180333333335,45849637.379999995,15806.637943333333,2870879255.6666665,2847954437.0,2893804074.3333335,6
23017,510.6763333,0.09994026139672668,0.17773227675,45840434.575,15129.09938,2870879264.25,2847959047.0,2893799481.5,4
23018,510.78095426666664,0.09630906799176829,0.16022124733333334,45849340.225,13638.508535,2870877315.6666665,2847952645.6666665,2893801985.6666665,6
23019,510.78110184999997,0.10756500367495134,0.14450883333333334,45849352.78666667,12301.021180000002,2870878325.3333335,2847953649.1666665,2893803001.6666665,6
23020,510.79417617999997,0.09938141862989322,0.1376242724,45850465.708000004,11714.9869088,2870878070.0,2847952837.0,2893803302.8,5
23021,510.696029675,0.0835227067615126,0.12030767525,45842111.19,10240.9467405,2870879902.5,2847958847.0,2893800958.25,4
23022,510.724,0.1517514491342813,0.132101821,45844492.106,11244.899404,2870874573.4,2847952327.6,2893796819.4,5
23023,510.73012036666665,0.08789036952724744,0.169411277,45845013.09166667,14420.791165,2870877036.3333335,2847954529.5,2893799542.8333335,6
23024,510.77219286666667,0.10482017272985225,0.14614147916666667,45848594.42666667,12439.996838333333,2870877472.3333335,2847953175.1666665,2893801769.5,6
23025,510.6900723333333,0.1833581172177126,0.160406094,45841604.080000006,13654.243246666667,2870879681.3333335,2847958879.0,2893800483.0,3
23026,510.6859192833333,0.1334483959203798,0.13892292716666665,45841250.56333333,11825.532230666666,2870877258.0,2847956632.8333335,2893797883.5,6
23027,510.73852152,0.06104256953107137,0.1408681628,45845728.222,11991.1165038,2870877892.0,2847955028.0,2893800756.2,5
23028,510.68694095,0.03820176676693581,0.10843904666666666,45841337.53,9230.6537895,2870877111.5,2847956442.6666665,2893797780.1666665,6
23029,510.70841965,0.08015622593429607,0.136335749,45843165.86,11605.3039625,2870876782.75,2847955199.75,2893798365.75,4
23030,510.7527973666667,0.06701673179648941,0.14218054066666666,45846943.425000004,12102.829983333335,2870875889.6666665,2847952418.0,2893799361.5,6
23031,510.76776016,0.10835507208284,0.1311544456,45848217.1,11164.2560206,2870876438.8,2847952330.2,2893800547.4,5
23032,510.6993503666667,0.07269950001003482,0.11661696566666667,45842393.855,9926.782553666666,2870876936.6666665,2847955739.8333335,2893798133.5,6
23033,510.79925376666665,0.001889873583974362,0.089879386,45850897.93,7650.8003309999995,2870879035.0,2847953586.3333335,2893804484.0,3
23034,510.7345394666666,0.10398005686121538,0.1115037335,45845389.25666667,9491.529039166666,2870879120.3333335,2847956425.3333335,2893801815.0,6
23035,510.70496796666663,0.056536844495125714,0.10011194533333334,45842872.04,8521.826181999999,2870879613.1666665,2847958177.3333335,2893801049.1666665,6
23036,510.77356154,0.0475772225296714,0.0811065072,45848710.93,6904.0268376,2870879222.4,2847954867.0,2893803577.8,5
23037,510.813046325,0.09514317918108521,0.12725296125,45852071.9975,10832.15009525,2870877319.25,2847951283.25,2893803355.75,4
23038,510.6698596833333,0.0590124811371088,0.1288557645,45839883.52333333,10968.585450999999,2870876498.6666665,2847956557.0,2893796440.6666665,6
23039,510.77640929999995,0.05821254009956401,0.10586857540000001,45848953.339999996,9011.8476552,2870878382.8,2847953906.0,2893802859.2,5
23040,510.8103238333333,0.08122286978560213,0.13838239583333334,45851840.245000005,11779.520611333333,2870876078.3333335,2847950158.3333335,2893801998.5,6
23041,510.719011075,0.03576627028307425,0.088798628,45844067.435,7558.803025,2870874661.25,2847952627.25,2893796695.25,4
23042,510.78130101999994,0.04773739411793658,0.112665274,45849369.74,9590.4027942,2870876859.0,2847952174.0,2893801543.8,5
23043,510.79174673999995,0.06460210194044327,0.098430978,45850258.906,8378.7372428,2870876686.6,2847951557.0,2893801815.8,5
23044,510.80663211666666,0.07426004912181945,0.11704670416666667,45851525.998333335,9963.363160333332,2870877405.6666665,2847951642.6666665,2893803168.8333335,6
23045,510.77686250000005,0.09554256651970142,0.10681047533333334,45848991.919999994,9092.024936,2870879291.6666665,2847954796.0,2893803788.3333335,3
23046,510.78199631666666,0.09298143973525363,0.0883865535,45849428.925000004,7523.725986,2870877814.6666665,2847953100.5,2893802529.3333335,6
23047,510.7893704166667,0.03307640612304823,0.11969619716666667,45850056.62833333,10188.895890833333,2870877226.6666665,2847952198.3333335,2893802255.0,6
23048,510.85059964000004,0.14517361204135046,0.1561158372,45855268.644,13289.043820800001,2870876421.0,2847948786.8,2893804055.4,5
23049,510.750472825,0.03463444127611866,0.17544763775,45846745.5525,14934.624122500001,2870880826.5,2847957453.75,2893804199.5,4
23050,510.79769396666666,0.08953037412360017,0.13318042333333333,45850765.156666666,11336.713289,2870876982.0,2847951599.5,2893802364.6666665,6
23051,510.82556955999996,0.14787219968992504,0.1711009436,45853138.010000005,14564.620595999999,2870876371.8,2847949802.6,2893802941.0,5
23052,510.82439020000004,0.12062199927103158,0.1382216492,45853037.616000004,11765.83738,2870876639.4,2847950121.0,2893803158.4,5
23053,510.82339972,0.02488639506621071,0.11547648660000001,45852953.308,9829.701578799999,2870877911.2,2847951434.6,2893804387.8,5
23054,510.78795035,0.12052551095437901,0.10398253383333333,45849935.751666665,8851.302188166666,2870880210.0,2847955242.3333335,2893805178.0,6
23055,510.78707402,0.04919465550261888,0.0805813066,45849861.154,6859.3202,2870876750.2,2847951819.6,2893801680.8,5
23056,510.76454245,0.050768125213151126,0.09641314175,45847943.205,8206.97303625,2870877938.25,2847953967.0,2893801910.0,4
23057,510.79198288333333,0.13105287879247896,0.12196041899999999,45850279.01333333,10381.633160166666,2870877583.1666665,2847952443.5,2893802722.5,6
23058,510.77896573333334,0.08578613294611913,0.11345123383333333,45849170.955000006,9657.306061000001,2870877205.3333335,2847952619.8333335,2893801790.6666665,6
